chart_id	chart_title	pmid	doi	title	authors	year	url	raw_citation
human_rig_i_mavs_antiviral	RIG-I/MAVS Antiviral Switch	16125763	10.1016/j.cell.2005.08.012	Identification and characterization of MAVS, a mitochondrial antiviral signaling protein that activates NF-κB and IRF3	Seth RB, Sun L, Ea CK, Chen ZJ	2005		"Seth RB, Sun L, Ea CK, Chen ZJ. ""Identification and characterization of MAVS, a mitochondrial antiviral signaling protein that activates NF-κB and IRF3"". Cell. 2005. PubMed: 16125763. doi:10.1016/j.cell.2005.08.012"
human_scl_tal1_hematopoietic_switch	SCL/TAL1 Hematopoietic Master Switch	8689686	10.1016/S0092-8674(00)80077-7	The T cell leukemia gene SCL/tal-1 is essential for generation of hematopoietic lineages	Porcher C, Swat W, Rockwell K, Fujiwara Y, Alt FW, Orkin SH	1996		"Porcher C, Swat W, Rockwell K, Fujiwara Y, Alt FW, Orkin SH. ""The T cell leukemia gene SCL/tal-1 is essential for generation of hematopoietic lineages"". Cell. 1996. PubMed: 8689686. doi:10.1016/S0092-8674(00)80077-7"
human_scl_tal1_hematopoietic_switch	SCL/TAL1 Hematopoietic Master Switch	21152004	10.1371/journal.pone.0015123	SCL/TAL1 is a major nuclear effector of the Notch/RBPJ pathway in thymocyte development	Lacombe MJ, Del Blanco B, Anguita E, et al.	2010		"Lacombe MJ, Del Blanco B, Anguita E, et al.. ""SCL/TAL1 is a major nuclear effector of the Notch/RBPJ pathway in thymocyte development"". PLoS ONE. 2010. PubMed: 21152004. doi:10.1371/journal.pone.0015123"
human_shh_gli	Sonic Hedgehog–GLI Morphogen Pathway	23719536	10.1038/nrm3598	The mechanisms of Hedgehog signalling and its roles in development and disease	Briscoe J, Thérond PP	2013		"Briscoe J, Thérond PP. ""The mechanisms of Hedgehog signalling and its roles in development and disease"". Nature Reviews Molecular Cell Biology. 2013. PubMed: 23719536. doi:10.1038/nrm3598"
human_snail_mir34_emt	SNAIL/miR-34 EMT Switch	22134354	10.4161/cc.10.24.18552	miR-34 and SNAIL form a double-negative feedback loop to regulate epithelial-mesenchymal transition	Siemens H, Jackstadt R, Hünten S, et al.	2011		"Siemens H, Jackstadt R, Hünten S, et al.. ""miR-34 and SNAIL form a double-negative feedback loop to regulate epithelial-mesenchymal transition"". Cell Cycle. 2011. PubMed: 22134354. doi:10.4161/cc.10.24.18552"
human_tbet_gata3_th1_th2	T-bet–GATA3 Th1/Th2 Lineage Switch	10761931	10.1016/S0092-8674(00)80702-3	A novel transcription factor, T-bet, directs Th1 lineage commitment	Szabo SJ, Kim ST, Costa GL, Zhang X, Fathman CG, Glimcher LH	2000		"Szabo SJ, Kim ST, Costa GL, Zhang X, Fathman CG, Glimcher LH. ""A novel transcription factor, T-bet, directs Th1 lineage commitment"". Cell. 2000. PubMed: 10761931. doi:10.1016/S0092-8674(00)80702-3"
human_tgfbeta_smad	TGF-β–SMAD Signaling with SMAD7 Feedback	22992590	10.1038/nrm3434	TGFβ signalling in context	Massagué J	2012		"Massagué J. ""TGFβ signalling in context"". Nature Reviews Molecular Cell Biology. 2012. PubMed: 22992590. doi:10.1038/nrm3434"
human_tlr4_lps_amplification	TLR4/LPS Inflammatory Amplifier	16166565	10.1126/science.1112304	Achieving stability of lipopolysaccharide-induced NF-κB activation	Covert MW, Leung TH, Gaston JE, Baltimore D	2005		"Covert MW, Leung TH, Gaston JE, Baltimore D. ""Achieving stability of lipopolysaccharide-induced NF-κB activation"". Science. 2005. PubMed: 16166565. doi:10.1126/science.1112304"
human_tlr4_lps_amplification	TLR4/LPS Inflammatory Amplifier	16269512	10.1126/stke.2872005pe14	NF-κB survival pathways and the inflammatory response	Werner SL, Barken D, Hoffmann A	2005		"Werner SL, Barken D, Hoffmann A. ""NF-κB survival pathways and the inflammatory response"". Science Signaling. 2005. PubMed: 16269512. doi:10.1126/stke.2872005pe14"
human_tnf_survival_death_decision	TNF Survival-vs-Death Decision Switch	12887920	10.1016/S0092-8674(03)00521-X	Induction of TNF receptor I-mediated apoptosis via two sequential signaling complexes	Micheau O, Tschopp J	2003		"Micheau O, Tschopp J. ""Induction of TNF receptor I-mediated apoptosis via two sequential signaling complexes"". Cell. 2003. PubMed: 12887920. doi:10.1016/S0092-8674(03)00521-X"
human_vhl_hif_oxygen_sensing	VHL–HIF Oxygen-Sensing Homeostat	18498744	10.1016/j.molcel.2008.04.009	Oxygen sensing by metazoans: the central role of the HIF hydroxylase pathway	Kaelin WG Jr, Ratcliffe PJ	2008		"Kaelin WG Jr, Ratcliffe PJ. ""Oxygen sensing by metazoans: the central role of the HIF hydroxylase pathway"". Molecular Cell. 2008. PubMed: 18498744. doi:10.1016/j.molcel.2008.04.009"
human_wnt_beta_catenin	Wnt–β-catenin Destruction-Complex Switch	22682243	10.1016/j.cell.2012.05.012	Wnt/β-catenin signaling and disease	Clevers H, Nusse R	2012		"Clevers H, Nusse R. ""Wnt/β-catenin signaling and disease"". Cell. 2012. PubMed: 22682243. doi:10.1016/j.cell.2012.05.012"
mouse_gata1_spi1_switch	Mouse GATA1–SPI1 Hematopoietic Switch	17510284	10.1101/gad.1522707	PU.1 induces the commitment of multipotent progenitors to the myeloid lineage	Nerlov C, Graf T	2007		"Nerlov C, Graf T. ""PU.1 induces the commitment of multipotent progenitors to the myeloid lineage"". Genes & Development. 2007. PubMed: 17510284. doi:10.1101/gad.1522707"
mouse_gata1_spi1_switch	Mouse GATA1–SPI1 Hematopoietic Switch	17412320	10.1016/j.ydbio.2007.02.036	Bifurcation dynamics in lineage-commitment in bipotent progenitor cells	Huang S, Guo YP, May G, Enver T	2007		"Huang S, Guo YP, May G, Enver T. ""Bifurcation dynamics in lineage-commitment in bipotent progenitor cells"". Developmental Biology. 2007. PubMed: 17412320. doi:10.1016/j.ydbio.2007.02.036"
mouse_p53_mdm2_oscillator	Mouse p53–Mdm2 Oscillator	14730303	10.1038/ng1293	Dynamics of the p53-Mdm2 feedback loop in individual cells	Lahav G, Rosenfeld N, Sigal A, et al.	2004		"Lahav G, Rosenfeld N, Sigal A, et al.. ""Dynamics of the p53-Mdm2 feedback loop in individual cells"". Nature Genetics. 2004. PubMed: 14730303. doi:10.1038/ng1293"
mouse_p53_mdm2_oscillator	Mouse p53–Mdm2 Oscillator	16773083	10.1038/msb4100068	Oscillations and variability in the p53 system	Geva-Zatorsky N, Rosenfeld N, Itzkovitz S, et al.	2006		"Geva-Zatorsky N, Rosenfeld N, Itzkovitz S, et al.. ""Oscillations and variability in the p53 system"". Molecular Systems Biology. 2006. PubMed: 16773083. doi:10.1038/msb4100068"
mouse_sox2_oct4_pluripotency	Mouse Sox2–Oct4 Pluripotency Switch	17908933	10.1101/gad.1583407	Pluripotency governed by Sox2 via regulation of Oct3/4 expression in mouse embryonic stem cells	Masui S, Nakatake Y, Toyooka Y, et al.	2007		"Masui S, Nakatake Y, Toyooka Y, et al.. ""Pluripotency governed by Sox2 via regulation of Oct3/4 expression in mouse embryonic stem cells"". Genes & Development. 2007. PubMed: 17908933. doi:10.1101/gad.1583407"
mouse_sox2_oct4_pluripotency	Mouse Sox2–Oct4 Pluripotency Switch	10742100	10.1038/74199	Quantitative expression of Oct-3/4 defines differentiation, dedifferentiation or self-renewal of ES cells	Niwa H, Miyazaki J, Smith AG	2000		"Niwa H, Miyazaki J, Smith AG. ""Quantitative expression of Oct-3/4 defines differentiation, dedifferentiation or self-renewal of ES cells"". Nature Genetics. 2000. PubMed: 10742100. doi:10.1038/74199"
synthetic_5node_repressilator	Five-Repressor Ring Oscillator	10659856	10.1038/35002125	A synthetic oscillatory network of transcriptional regulators	Elowitz MB, Leibler S	2000		"Elowitz MB, Leibler S. ""A synthetic oscillatory network of transcriptional regulators"". Nature. 2000. PubMed: 10659856. doi:10.1038/35002125"
synthetic_5node_repressilator	Five-Repressor Ring Oscillator	27732583	10.1038/nature19841	Synchronous long-term oscillations in a synthetic gene circuit	Potvin-Trottier L, Lord ND, Vinnicombe G, Paulsson J	2016		"Potvin-Trottier L, Lord ND, Vinnicombe G, Paulsson J. ""Synchronous long-term oscillations in a synthetic gene circuit"". Nature. 2016. PubMed: 27732583. doi:10.1038/nature19841"
synthetic_and_gate	Transcriptional AND Gate (hrpR/hrpS)	22009040	10.1038/ncomms1516	Engineering modular and orthogonal genetic logic gates for robust digital-like synthetic biology	Wang B, Kitney RI, Joly N, Buck M	2011		"Wang B, Kitney RI, Joly N, Buck M. ""Engineering modular and orthogonal genetic logic gates for robust digital-like synthetic biology"". Nature Communications. 2011. PubMed: 22009040. doi:10.1038/ncomms1516"
synthetic_antithetic_integral_feedback	Antithetic Integral-Feedback Controller	27136686	10.1016/j.cels.2016.01.004	Antithetic integral feedback ensures robust perfect adaptation in noisy biomolecular networks	Briat C, Gupta A, Khammash M	2016		"Briat C, Gupta A, Khammash M. ""Antithetic integral feedback ensures robust perfect adaptation in noisy biomolecular networks"". Cell Systems. 2016. PubMed: 27136686. doi:10.1016/j.cels.2016.01.004"
synthetic_antithetic_integral_feedback	Antithetic Integral-Feedback Controller	31217585	10.1038/s41586-019-1321-1	A universal biomolecular integral feedback controller for robust perfect adaptation	Aoki SK, Lillacci G, Gupta A, Baumschlager A, Schweingruber D, Khammash M	2019		"Aoki SK, Lillacci G, Gupta A, Baumschlager A, Schweingruber D, Khammash M. ""A universal biomolecular integral feedback controller for robust perfect adaptation"". Nature. 2019. PubMed: 31217585. doi:10.1038/s41586-019-1321-1"
synthetic_atkinson_oscillator	Atkinson Relaxation Oscillator	12787501	10.1016/S0092-8674(03)00346-5	Development of genetic circuitry exhibiting toggle switch or oscillatory behavior in Escherichia coli	Atkinson MR, Savageau MA, Myers JT, Ninfa AJ	2003		"Atkinson MR, Savageau MA, Myers JT, Ninfa AJ. ""Development of genetic circuitry exhibiting toggle switch or oscillatory behavior in Escherichia coli"". Cell. 2003. PubMed: 12787501. doi:10.1016/S0092-8674(03)00346-5"
synthetic_band_detector	Band-Pass / Edge Detector (Basu 2005)	15858574	10.1038/nature03461	A synthetic multicellular system for programmed pattern formation	Basu S, Gerchman Y, Collins CH, Arnold FH, Weiss R	2005		"Basu S, Gerchman Y, Collins CH, Arnold FH, Weiss R. ""A synthetic multicellular system for programmed pattern formation"". Nature. 2005. PubMed: 15858574. doi:10.1038/nature03461"
synthetic_burden_feedback_controller	Capacity/Burden Feedback Controller	29578536	10.1038/nmeth.4635	Burden-driven feedback control of gene expression	Ceroni F, Boo A, Furini S, et al.	2018		"Ceroni F, Boo A, Furini S, et al.. ""Burden-driven feedback control of gene expression"". Nature Methods. 2018. PubMed: 29578536. doi:10.1038/nmeth.4635"
synthetic_coherent_ffl	Coherent Feed-Forward Loop (type-1, AND)	14530388	10.1073/pnas.2133841100	Structure and function of the feed-forward loop network motif	Mangan S, Alon U	2003		"Mangan S, Alon U. ""Structure and function of the feed-forward loop network motif"". PNAS. 2003. PubMed: 14530388. doi:10.1073/pnas.2133841100"
synthetic_coherent_ffl	Coherent Feed-Forward Loop (type-1, AND)	14607112	10.1016/j.jmb.2003.09.049	The coherent feedforward loop serves as a sign-sensitive delay element in transcription networks	Mangan S, Zaslaver A, Alon U	2003		"Mangan S, Zaslaver A, Alon U. ""The coherent feedforward loop serves as a sign-sensitive delay element in transcription networks"". Journal of Molecular Biology. 2003. PubMed: 14607112. doi:10.1016/j.jmb.2003.09.049"
synthetic_consortium_logic	Distributed Multicellular Consortium Logic	21150903	10.1038/nature09565	Robust multicellular computing using genetically encoded NOR gates and chemical wires	Tamsir A, Tabor JJ, Voigt CA	2011		"Tamsir A, Tabor JJ, Voigt CA. ""Robust multicellular computing using genetically encoded NOR gates and chemical wires"". Nature. 2011. PubMed: 21150903. doi:10.1038/nature09565"
synthetic_crispr_recorder	CRISPR DNA Event Recorder	25395541	10.1126/science.1256272	Genomically encoded analog memory with precise in vivo DNA writing in living cell populations	Farzadfard F, Lu TK	2014		"Farzadfard F, Lu TK. ""Genomically encoded analog memory with precise in vivo DNA writing in living cell populations"". Science. 2014. PubMed: 25395541. doi:10.1126/science.1256272"
synthetic_crispr_recorder	CRISPR DNA Event Recorder	31302002	10.1016/j.molcel.2019.07.011	Single-nucleotide-resolution computing and memory in living cells (DOMINO)	Farzadfard F, Gharaei N, Higashikuni Y, et al.	2019		"Farzadfard F, Gharaei N, Higashikuni Y, et al.. ""Single-nucleotide-resolution computing and memory in living cells (DOMINO)"". Molecular Cell. 2019. PubMed: 31302002. doi:10.1016/j.molcel.2019.07.011"
synthetic_crispra_layered_logic	CRISPRa Layered Activation Logic	25730490	10.1038/nmeth.3312	Highly efficient Cas9-mediated transcriptional programming	Chavez A, Scheiman J, Vora S, Pruitt BW, Tuttle M, E PRI E, Lin S, Kiani S, Guzman CD, Wiegand DJ, Ter-Ovanesyan D, Braff JL, Davidsohn N, Housden BE, Perrimon N, Weiss R, Aach J, Collins JJ, Church GM	2015		"Chavez A, Scheiman J, Vora S, Pruitt BW, Tuttle M, E PRI E, Lin S, Kiani S, Guzman CD, Wiegand DJ, Ter-Ovanesyan D, Braff JL, Davidsohn N, Housden BE, Perrimon N, Weiss R, Aach J, Collins JJ, Church GM. ""Highly efficient Cas9-mediated transcriptional programming"". Nature Methods. 2015. PubMed: 25730490. doi:10.1038/nmeth.3312"
synthetic_crispra_layered_logic	CRISPRa Layered Activation Logic	23890179	10.1016/j.cell.2013.06.044	CRISPR-mediated modular RNA-guided regulation of transcription in eukaryotes	Gilbert LA, Larson MH, Morsut L, Liu Z, Brar GA, Torres SE, Stern-Ginossar N, Brandman O, Whitehead EH, Doudna JA, Lim WA, Weissman JS, Qi LS	2013		"Gilbert LA, Larson MH, Morsut L, Liu Z, Brar GA, Torres SE, Stern-Ginossar N, Brandman O, Whitehead EH, Doudna JA, Lim WA, Weissman JS, Qi LS. ""CRISPR-mediated modular RNA-guided regulation of transcription in eukaryotes"". Cell. 2013. PubMed: 23890179. doi:10.1016/j.cell.2013.06.044"
synthetic_crispri_toggle	CRISPRi Mutual-Repression Toggle	32488086	10.1038/s41467-020-16574-1	Multistable and dynamic CRISPRi-based synthetic circuits	Santos-Moreno J, Tasiudi E, Stelling J, Schaerli Y	2020		"Santos-Moreno J, Tasiudi E, Stelling J, Schaerli Y. ""Multistable and dynamic CRISPRi-based synthetic circuits"". Nature Communications. 2020. PubMed: 32488086. doi:10.1038/s41467-020-16574-1"
synthetic_dcas9_logic	CRISPR-dCas9 Programmable Logic	28526819	10.1038/ncomms15459	Digital logic circuits in yeast with CRISPR-dCas9 NOR gates	Gander MW, Vrana JD, Voje WE, Carothers JM, Klavins E	2017		"Gander MW, Vrana JD, Voje WE, Carothers JM, Klavins E. ""Digital logic circuits in yeast with CRISPR-dCas9 NOR gates"". Nature Communications. 2017. PubMed: 28526819. doi:10.1038/ncomms15459"
synthetic_edge_detector	Multicellular Edge Detector	19563759	10.1016/j.cell.2009.04.048	A synthetic genetic edge detection program	Tabor JJ, Salis HM, Simpson ZB, et al.	2009		"Tabor JJ, Salis HM, Simpson ZB, et al.. ""A synthetic genetic edge detection program"". Cell. 2009. PubMed: 19563759. doi:10.1016/j.cell.2009.04.048"
synthetic_fold_change_detector	Incoherent-FFL Fold-Change Detector	20005851	10.1016/j.molcel.2009.11.018	The incoherent feedforward loop can provide fold-change detection in gene regulation	Goentoro L, Shoval O, Kirschner MW, Alon U	2009		"Goentoro L, Shoval O, Kirschner MW, Alon U. ""The incoherent feedforward loop can provide fold-change detection in gene regulation"". Molecular Cell. 2009. PubMed: 20005851. doi:10.1016/j.molcel.2009.11.018"
synthetic_incoherent_ffl	Incoherent Feed-Forward Loop (type-1, pulse)	14530388	10.1073/pnas.2133841100	Structure and function of the feed-forward loop network motif	Mangan S, Alon U	2003		"Mangan S, Alon U. ""Structure and function of the feed-forward loop network motif"". PNAS. 2003. PubMed: 14530388. doi:10.1073/pnas.2133841100"
synthetic_incoherent_ffl	Incoherent Feed-Forward Loop (type-1, pulse)	15096621	10.1073/pnas.0307571101	Spatiotemporal control of gene expression with pulse-generating networks	Basu S, Mehreja R, Thiberge S, Chen MT, Weiss R	2004		"Basu S, Mehreja R, Thiberge S, Chen MT, Weiss R. ""Spatiotemporal control of gene expression with pulse-generating networks"". PNAS. 2004. PubMed: 15096621. doi:10.1073/pnas.0307571101"
synthetic_integrase_memory	Integrase Recombinase Permanent Memory	22615351	10.1073/pnas.1202344109	Rewritable digital data storage in live cells via engineered control of recombination directionality	Bonnet J, Subsoontorn P, Endy D	2012		"Bonnet J, Subsoontorn P, Endy D. ""Rewritable digital data storage in live cells via engineered control of recombination directionality"". PNAS. 2012. PubMed: 22615351. doi:10.1073/pnas.1202344109"
synthetic_integrase_memory	Integrase Recombinase Permanent Memory	23396014	10.1038/nbt.2510	Synthetic circuits integrating logic and memory in living cells	Siuti P, Yazbek J, Lu TK	2013		"Siuti P, Yazbek J, Lu TK. ""Synthetic circuits integrating logic and memory in living cells"". Nature Biotechnology. 2013. PubMed: 23396014. doi:10.1038/nbt.2510"
synthetic_layered_nor_cascade	Layered NOR Logic Cascade (Cello)	27034378	10.1126/science.aac7341	Genetic circuit design automation	Nielsen AAK, Der BS, Shin J, et al.	2016		"Nielsen AAK, Der BS, Shin J, et al.. ""Genetic circuit design automation"". Science. 2016. PubMed: 27034378. doi:10.1126/science.aac7341"
synthetic_light_sensor	Light Sensor (Bacterial Photography)	16306980	10.1038/nature04405	Synthetic biology: engineering Escherichia coli to see light	Levskaya A, Chevalier AA, Tabor JJ, et al.	2005		"Levskaya A, Chevalier AA, Tabor JJ, et al.. ""Synthetic biology: engineering Escherichia coli to see light"". Nature. 2005. PubMed: 16306980. doi:10.1038/nature04405"
